model,dataset,layer,target,within_r2_natural,within_r2_balanced
instruct,SimpleMC,28,entropy,0.9045614624302851,0.9045614624302851
instruct,SimpleMC,29,entropy,0.9100619364132113,0.9100619364132113
instruct,SimpleMC,30,entropy,0.9041485627650253,0.9041485627650253
instruct,SimpleMC,31,entropy,0.8771442089194526,0.8771442089194526
instruct,SimpleMC,0,stated_confidence,0.03826160373056997,0.03826160373056997
instruct,SimpleMC,1,stated_confidence,0.06929400590081514,0.06929400590081514
instruct,SimpleMC,2,stated_confidence,0.08113461771245256,0.08113461771245256
instruct,SimpleMC,3,stated_confidence,0.1105572917915697,0.1105572917915697
instruct,SimpleMC,4,stated_confidence,0.1220205118016282,0.1220205118016282
instruct,SimpleMC,5,stated_confidence,0.16220806907289187,0.16220806907289187
instruct,SimpleMC,6,stated_confidence,0.18129235216988604,0.18129235216988604
instruct,SimpleMC,7,stated_confidence,0.1974708967250004,0.1974708967250004
instruct,SimpleMC,8,stated_confidence,0.24279110097298728,0.24279110097298728
instruct,SimpleMC,9,stated_confidence,0.26088301788517343,0.26088301788517343
instruct,SimpleMC,10,stated_confidence,0.2882393093036335,0.2882393093036335
instruct,SimpleMC,11,stated_confidence,0.29093058044717524,0.29093058044717524
instruct,SimpleMC,12,stated_confidence,0.362546046485102,0.362546046485102
instruct,SimpleMC,13,stated_confidence,0.35434891443322203,0.35434891443322203
instruct,SimpleMC,14,stated_confidence,0.37033215746001247,0.37033215746001247
instruct,SimpleMC,15,stated_confidence,0.3599042685017104,0.3599042685017104
instruct,SimpleMC,16,stated_confidence,0.35706689773681954,0.35706689773681954
instruct,SimpleMC,17,stated_confidence,0.33774720250879675,0.33774720250879675
instruct,SimpleMC,18,stated_confidence,0.35214796756682587,0.35214796756682587
instruct,SimpleMC,19,stated_confidence,0.3459279729459498,0.3459279729459498
instruct,SimpleMC,20,stated_confidence,0.346465526857177,0.346465526857177
instruct,SimpleMC,21,stated_confidence,0.339703184483495,0.339703184483495
instruct,SimpleMC,22,stated_confidence,0.33646145921830184,0.33646145921830184
instruct,SimpleMC,23,stated_confidence,0.34627442656133856,0.34627442656133856
instruct,SimpleMC,24,stated_confidence,0.34089437161130043,0.34089437161130043
instruct,SimpleMC,25,stated_confidence,0.33696065655229734,0.33696065655229734
instruct,SimpleMC,26,stated_confidence,0.34223764636733867,0.34223764636733867
instruct,SimpleMC,27,stated_confidence,0.3450662378389858,0.3450662378389858
instruct,SimpleMC,28,stated_confidence,0.32931736174665294,0.32931736174665294
instruct,SimpleMC,29,stated_confidence,0.3396487390129257,0.3396487390129257
instruct,SimpleMC,30,stated_confidence,0.3468273122701391,0.3468273122701391
instruct,SimpleMC,31,stated_confidence,0.34291334756059777,0.34291334756059777
instruct,SimpleMC,0,is_correct,0.604,0.604
instruct,SimpleMC,1,is_correct,0.634,0.634
instruct,SimpleMC,2,is_correct,0.576,0.576
instruct,SimpleMC,3,is_correct,0.586,0.586
instruct,SimpleMC,4,is_correct,0.58,0.58
instruct,SimpleMC,5,is_correct,0.588,0.588
instruct,SimpleMC,6,is_correct,0.59,0.59
instruct,SimpleMC,7,is_correct,0.568,0.568
instruct,SimpleMC,8,is_correct,0.61,0.61
instruct,SimpleMC,9,is_correct,0.572,0.572
instruct,SimpleMC,10,is_correct,0.576,0.576
instruct,SimpleMC,11,is_correct,0.588,0.588
instruct,SimpleMC,12,is_correct,0.588,0.588
instruct,SimpleMC,13,is_correct,0.58,0.58
instruct,SimpleMC,14,is_correct,0.57,0.57
instruct,SimpleMC,15,is_correct,0.596,0.596
instruct,SimpleMC,16,is_correct,0.606,0.606
instruct,SimpleMC,17,is_correct,0.604,0.604
instruct,SimpleMC,18,is_correct,0.596,0.596
instruct,SimpleMC,19,is_correct,0.616,0.616
instruct,SimpleMC,20,is_correct,0.604,0.604
instruct,SimpleMC,21,is_correct,0.6,0.6
instruct,SimpleMC,22,is_correct,0.614,0.614
instruct,SimpleMC,23,is_correct,0.596,0.596
instruct,SimpleMC,24,is_correct,0.598,0.598
instruct,SimpleMC,25,is_correct,0.6,0.6
instruct,SimpleMC,26,is_correct,0.602,0.602
instruct,SimpleMC,27,is_correct,0.594,0.594
instruct,SimpleMC,28,is_correct,0.588,0.588
instruct,SimpleMC,29,is_correct,0.592,0.592
instruct,SimpleMC,30,is_correct,0.586,0.586
instruct,SimpleMC,31,is_correct,0.586,0.586
instruct,TriviaMC,0,margin_logit,0.11662324783530353,0.11662324783530353
instruct,TriviaMC,1,margin_logit,0.13205361519600944,0.13205361519600944
instruct,TriviaMC,2,margin_logit,0.15794928994107593,0.15794928994107593
instruct,TriviaMC,3,margin_logit,0.1801594287019188,0.1801594287019188
instruct,TriviaMC,4,margin_logit,0.18896181227290398,0.18896181227290398
instruct,TriviaMC,5,margin_logit,0.20365404904902085,0.20365404904902085
instruct,TriviaMC,6,margin_logit,0.20968685727930403,0.20968685727930403
instruct,TriviaMC,7,margin_logit,0.23981322838712082,0.23981322838712082
instruct,TriviaMC,8,margin_logit,0.28695453064094745,0.28695453064094745
instruct,TriviaMC,9,margin_logit,0.33517983117188666,0.33517983117188666
instruct,TriviaMC,10,margin_logit,0.42730625898143737,0.42730625898143737
instruct,TriviaMC,11,margin_logit,0.47765807203476274,0.47765807203476274
instruct,TriviaMC,12,margin_logit,0.6345614956016834,0.6345614956016834
instruct,TriviaMC,13,margin_logit,0.7700701015988711,0.7700701015988711
instruct,TriviaMC,14,margin_logit,0.8586836361355343,0.8586836361355343
instruct,TriviaMC,15,margin_logit,0.8800620787643009,0.8800620787643009
instruct,TriviaMC,16,margin_logit,0.8870395540166404,0.8870395540166404
instruct,TriviaMC,17,margin_logit,0.9318606019456819,0.9318606019456819
instruct,TriviaMC,18,margin_logit,0.9451916089610225,0.9451916089610225
instruct,TriviaMC,19,margin_logit,0.9460125940171403,0.9460125940171403
instruct,TriviaMC,20,margin_logit,0.9497067568971531,0.9497067568971531
instruct,TriviaMC,21,margin_logit,0.9510886981752675,0.9510886981752675
instruct,TriviaMC,22,margin_logit,0.9529734409347359,0.9529734409347359
instruct,TriviaMC,23,margin_logit,0.9527332378978005,0.9527332378978005
instruct,TriviaMC,24,margin_logit,0.9549331848719944,0.9549331848719944
instruct,TriviaMC,25,margin_logit,0.957129971918601,0.957129971918601
instruct,TriviaMC,26,margin_logit,0.9560941086354624,0.9560941086354624
instruct,TriviaMC,27,margin_logit,0.9570263070440149,0.9570263070440149
instruct,TriviaMC,28,margin_logit,0.9563275407658487,0.9563275407658487
instruct,TriviaMC,29,margin_logit,0.9582185667114317,0.9582185667114317
instruct,TriviaMC,30,margin_logit,0.9603394392875145,0.9603394392875145
instruct,TriviaMC,31,margin_logit,0.9539468245560461,0.9539468245560461
instruct,TriviaMC,0,margin_prob,0.088145915526185,0.088145915526185
instruct,TriviaMC,1,margin_prob,0.09275686601364697,0.09275686601364697
instruct,TriviaMC,2,margin_prob,0.10658385468725373,0.10658385468725373
instruct,TriviaMC,3,margin_prob,0.14064775627448245,0.14064775627448245
instruct,TriviaMC,4,margin_prob,0.13978491368568047,0.13978491368568047
instruct,TriviaMC,5,margin_prob,0.138650432025206,0.138650432025206
instruct,TriviaMC,6,margin_prob,0.1451960725118907,0.1451960725118907
instruct,TriviaMC,7,margin_prob,0.16563245551971228,0.16563245551971228
instruct,TriviaMC,8,margin_prob,0.2083239421252796,0.2083239421252796
instruct,TriviaMC,9,margin_prob,0.2280081478653816,0.2280081478653816
instruct,TriviaMC,10,margin_prob,0.2686694385957682,0.2686694385957682
instruct,TriviaMC,11,margin_prob,0.28031593895783313,0.28031593895783313
instruct,TriviaMC,12,margin_prob,0.3738591641501281,0.3738591641501281
instruct,TriviaMC,13,margin_prob,0.4823306227488283,0.4823306227488283
instruct,TriviaMC,14,margin_prob,0.5882551536674427,0.5882551536674427
instruct,TriviaMC,15,margin_prob,0.6142129026363747,0.6142129026363747
instruct,TriviaMC,16,margin_prob,0.6289614292247221,0.6289614292247221
instruct,TriviaMC,17,margin_prob,0.6923274584689746,0.6923274584689746
instruct,TriviaMC,18,margin_prob,0.7116420791338347,0.7116420791338347
instruct,TriviaMC,19,margin_prob,0.7606267721290061,0.7606267721290061
instruct,TriviaMC,20,margin_prob,0.7730446610252983,0.7730446610252983
instruct,TriviaMC,21,margin_prob,0.7767063016545728,0.7767063016545728
instruct,TriviaMC,22,margin_prob,0.7731898144021584,0.7731898144021584
instruct,TriviaMC,23,margin_prob,0.756018562490089,0.756018562490089
instruct,TriviaMC,24,margin_prob,0.7671159396206219,0.7671159396206219
instruct,TriviaMC,25,margin_prob,0.7682541886662625,0.7682541886662625
instruct,TriviaMC,26,margin_prob,0.7654216637071827,0.7654216637071827
instruct,TriviaMC,27,margin_prob,0.7680374711106015,0.7680374711106015
instruct,TriviaMC,28,margin_prob,0.7652271472918621,0.7652271472918621
instruct,TriviaMC,29,margin_prob,0.7651348102599088,0.7651348102599088
instruct,TriviaMC,30,margin_prob,0.7530724439759414,0.7530724439759414
instruct,TriviaMC,31,margin_prob,0.7342929815019836,0.7342929815019836
instruct,TriviaMC,0,entropy,0.10032700302000386,0.10032700302000386
instruct,TriviaMC,1,entropy,0.10666862587541392,0.10666862587541392
instruct,TriviaMC,2,entropy,0.12431566350878887,0.12431566350878887
instruct,TriviaMC,3,entropy,0.15157380040139634,0.15157380040139634
instruct,TriviaMC,4,entropy,0.15803669702233558,0.15803669702233558
instruct,TriviaMC,5,entropy,0.15665543464459708,0.15665543464459708
instruct,TriviaMC,6,entropy,0.165899845633661,0.165899845633661
instruct,TriviaMC,7,entropy,0.1862600899939073,0.1862600899939073
instruct,TriviaMC,8,entropy,0.23394740424207217,0.23394740424207217
instruct,TriviaMC,9,entropy,0.26231298385457635,0.26231298385457635
instruct,TriviaMC,10,entropy,0.32432361716614144,0.32432361716614144
instruct,TriviaMC,11,entropy,0.3477598454989661,0.3477598454989661
instruct,TriviaMC,12,entropy,0.4883651853887798,0.4883651853887798
instruct,TriviaMC,13,entropy,0.6198337726129663,0.6198337726129663
instruct,TriviaMC,14,entropy,0.741854686443234,0.741854686443234
instruct,TriviaMC,15,entropy,0.7770927011664698,0.7770927011664698
instruct,TriviaMC,16,entropy,0.7881395273744846,0.7881395273744846
instruct,TriviaMC,17,entropy,0.8479668938544572,0.8479668938544572
instruct,TriviaMC,18,entropy,0.8706382800037826,0.8706382800037826
instruct,TriviaMC,19,entropy,0.9169482579019059,0.9169482579019059
instruct,TriviaMC,20,entropy,0.9242261409226805,0.9242261409226805
instruct,TriviaMC,21,entropy,0.926116127713008,0.926116127713008
instruct,TriviaMC,22,entropy,0.9262137703872977,0.9262137703872977
instruct,TriviaMC,23,entropy,0.9234051892070352,0.9234051892070352
instruct,TriviaMC,24,entropy,0.9246009416747464,0.9246009416747464
instruct,TriviaMC,25,entropy,0.922227018765553,0.922227018765553
instruct,TriviaMC,26,entropy,0.9154117556788242,0.9154117556788242
instruct,TriviaMC,27,entropy,0.9144389064073517,0.9144389064073517
instruct,TriviaMC,28,entropy,0.9131450513641934,0.9131450513641934
instruct,TriviaMC,29,entropy,0.9188759732716026,0.9188759732716026
instruct,TriviaMC,30,entropy,0.9148727639758192,0.9148727639758192
instruct,TriviaMC,31,entropy,0.9037398313218092,0.9037398313218092
instruct,TriviaMC,0,stated_confidence,0.02458983782705293,0.02458983782705293
instruct,TriviaMC,1,stated_confidence,0.04650167987262732,0.04650167987262732
instruct,TriviaMC,2,stated_confidence,0.08065475474104955,0.08065475474104955
instruct,TriviaMC,3,stated_confidence,0.09566465270721969,0.09566465270721969
instruct,TriviaMC,4,stated_confidence,0.09669255253393294,0.09669255253393294
instruct,TriviaMC,5,stated_confidence,0.11292174843561076,0.11292174843561076
instruct,TriviaMC,6,stated_confidence,0.12476399987653153,0.12476399987653153
instruct,TriviaMC,7,stated_confidence,0.15645425279850222,0.15645425279850222
instruct,TriviaMC,8,stated_confidence,0.21193880308251356,0.21193880308251356
instruct,TriviaMC,9,stated_confidence,0.24042915306186063,0.24042915306186063
instruct,TriviaMC,10,stated_confidence,0.3234185944514766,0.3234185944514766
instruct,TriviaMC,11,stated_confidence,0.34041155752530183,0.34041155752530183
instruct,TriviaMC,12,stated_confidence,0.3736741111748355,0.3736741111748355
instruct,TriviaMC,13,stated_confidence,0.4083004097064076,0.4083004097064076
instruct,TriviaMC,14,stated_confidence,0.42168726143516944,0.42168726143516944
instruct,TriviaMC,15,stated_confidence,0.43123808830972266,0.43123808830972266
instruct,TriviaMC,16,stated_confidence,0.42555095409843635,0.42555095409843635
instruct,TriviaMC,17,stated_confidence,0.41863371116651027,0.41863371116651027
instruct,TriviaMC,18,stated_confidence,0.41275366454003604,0.41275366454003604
instruct,TriviaMC,19,stated_confidence,0.4187570160008314,0.4187570160008314
instruct,TriviaMC,20,stated_confidence,0.4126536981907334,0.4126536981907334
instruct,TriviaMC,21,stated_confidence,0.4024493682962619,0.4024493682962619
instruct,TriviaMC,22,stated_confidence,0.40001040821164047,0.40001040821164047
instruct,TriviaMC,23,stated_confidence,0.3934290413487934,0.3934290413487934
instruct,TriviaMC,24,stated_confidence,0.38937323402745583,0.38937323402745583
instruct,TriviaMC,25,stated_confidence,0.38961919575742465,0.38961919575742465
instruct,TriviaMC,26,stated_confidence,0.3783245658893216,0.3783245658893216
instruct,TriviaMC,27,stated_confidence,0.38856499388479115,0.38856499388479115
instruct,TriviaMC,28,stated_confidence,0.38641138225604676,0.38641138225604676
instruct,TriviaMC,29,stated_confidence,0.3843585901451616,0.3843585901451616
instruct,TriviaMC,30,stated_confidence,0.38241127299704725,0.38241127299704725
instruct,TriviaMC,31,stated_confidence,0.3606794928453123,0.3606794928453123
instruct,TriviaMC,0,is_correct,0.675,0.675
instruct,TriviaMC,1,is_correct,0.67875,0.67875
instruct,TriviaMC,2,is_correct,0.67625,0.67625
instruct,TriviaMC,3,is_correct,0.69125,0.69125
instruct,TriviaMC,4,is_correct,0.68375,0.68375
instruct,TriviaMC,5,is_correct,0.685,0.685
instruct,TriviaMC,6,is_correct,0.7025,0.7025
instruct,TriviaMC,7,is_correct,0.70625,0.70625
instruct,TriviaMC,8,is_correct,0.715,0.715
instruct,TriviaMC,9,is_correct,0.71125,0.71125
instruct,TriviaMC,10,is_correct,0.7175,0.7175
instruct,TriviaMC,11,is_correct,0.7075,0.7075
instruct,TriviaMC,12,is_correct,0.735,0.735
instruct,TriviaMC,13,is_correct,0.7325,0.7325
instruct,TriviaMC,14,is_correct,0.7575,0.7575
instruct,TriviaMC,15,is_correct,0.755,0.755
instruct,TriviaMC,16,is_correct,0.74625,0.74625
instruct,TriviaMC,17,is_correct,0.7575,0.7575
instruct,TriviaMC,18,is_correct,0.7625,0.7625
instruct,TriviaMC,19,is_correct,0.77,0.77
instruct,TriviaMC,20,is_correct,0.76125,0.76125
instruct,TriviaMC,21,is_correct,0.765,0.765
instruct,TriviaMC,22,is_correct,0.76,0.76
instruct,TriviaMC,23,is_correct,0.76875,0.76875
instruct,TriviaMC,24,is_correct,0.76125,0.76125
instruct,TriviaMC,25,is_correct,0.76375,0.76375
instruct,TriviaMC,26,is_correct,0.76875,0.76875
instruct,TriviaMC,27,is_correct,0.77625,0.77625
instruct,TriviaMC,28,is_correct,0.7625,0.7625
instruct,TriviaMC,29,is_correct,0.77875,0.77875
instruct,TriviaMC,30,is_correct,0.76,0.76
instruct,TriviaMC,31,is_correct,0.75625,0.75625
finetuned,SimpleMC,0,margin_logit,0.02943744906810042,0.02943744906810042
finetuned,SimpleMC,1,margin_logit,0.053575884772415594,0.053575884772415594
finetuned,SimpleMC,2,margin_logit,0.05174038490757327,0.05174038490757327
finetuned,SimpleMC,3,margin_logit,0.05185333965113614,0.05185333965113614
finetuned,SimpleMC,4,margin_logit,0.0645173027869026,0.0645173027869026
finetuned,SimpleMC,5,margin_logit,0.08102471817328205,0.08102471817328205
finetuned,SimpleMC,6,margin_logit,0.08495415898857872,0.08495415898857872
finetuned,SimpleMC,7,margin_logit,0.09883056771877907,0.09883056771877907
finetuned,SimpleMC,8,margin_logit,0.11102107426031826,0.11102107426031826
finetuned,SimpleMC,9,margin_logit,0.10874389481201241,0.10874389481201241
finetuned,SimpleMC,10,margin_logit,0.11116654007240245,0.11116654007240245
finetuned,SimpleMC,11,margin_logit,0.1249303992656855,0.1249303992656855
finetuned,SimpleMC,12,margin_logit,0.24765628443232268,0.24765628443232268
finetuned,SimpleMC,13,margin_logit,0.38144523638999417,0.38144523638999417
finetuned,SimpleMC,14,margin_logit,0.5438339935599731,0.5438339935599731
finetuned,SimpleMC,15,margin_logit,0.5832263071179289,0.5832263071179289
finetuned,SimpleMC,16,margin_logit,0.6097822709708789,0.6097822709708789
finetuned,SimpleMC,17,margin_logit,0.736812065987737,0.736812065987737
finetuned,SimpleMC,18,margin_logit,0.771750171352454,0.771750171352454
finetuned,SimpleMC,19,margin_logit,0.770305047082751,0.770305047082751
finetuned,SimpleMC,20,margin_logit,0.7905930771162054,0.7905930771162054
finetuned,SimpleMC,21,margin_logit,0.7979099265936129,0.7979099265936129
finetuned,SimpleMC,22,margin_logit,0.8009894705987255,0.8009894705987255
finetuned,SimpleMC,23,margin_logit,0.7970260171009661,0.7970260171009661
finetuned,SimpleMC,24,margin_logit,0.8050930646799952,0.8050930646799952
finetuned,SimpleMC,25,margin_logit,0.8104651472356709,0.8104651472356709
finetuned,SimpleMC,26,margin_logit,0.8019389919740637,0.8019389919740637
finetuned,SimpleMC,27,margin_logit,0.8019759440686349,0.8019759440686349
finetuned,SimpleMC,28,margin_logit,0.8016549149417906,0.8016549149417906
finetuned,SimpleMC,29,margin_logit,0.8088525085111831,0.8088525085111831
finetuned,SimpleMC,30,margin_logit,0.8064687861637556,0.8064687861637556
finetuned,SimpleMC,31,margin_logit,0.7792017522390534,0.7792017522390534
finetuned,SimpleMC,0,margin_prob,0.03730747913114019,0.03730747913114019
finetuned,SimpleMC,1,margin_prob,0.05065318928185014,0.05065318928185014
finetuned,SimpleMC,2,margin_prob,0.05170638839018338,0.05170638839018338
finetuned,SimpleMC,3,margin_prob,0.04826778001009546,0.04826778001009546
finetuned,SimpleMC,4,margin_prob,0.059239519970200494,0.059239519970200494
finetuned,SimpleMC,5,margin_prob,0.0801971473009867,0.0801971473009867
finetuned,SimpleMC,6,margin_prob,0.08212620592215136,0.08212620592215136
finetuned,SimpleMC,7,margin_prob,0.09238118232309656,0.09238118232309656
finetuned,SimpleMC,8,margin_prob,0.11075298051017024,0.11075298051017024
finetuned,SimpleMC,9,margin_prob,0.10646670288353866,0.10646670288353866
finetuned,SimpleMC,10,margin_prob,0.11747273199113173,0.11747273199113173
finetuned,SimpleMC,11,margin_prob,0.12561871198893193,0.12561871198893193
finetuned,SimpleMC,12,margin_prob,0.20629753348271473,0.20629753348271473
